@relation FPFH-result
@attribute FPFH0 numeric
@attribute FPFH1 numeric
@attribute FPFH2 numeric
@attribute FPFH3 numeric
@attribute FPFH4 numeric
@attribute FPFH5 numeric
@attribute FPFH6 numeric
@attribute FPFH7 numeric
@attribute FPFH8 numeric
@attribute FPFH9 numeric
@attribute FPFH10 numeric
@attribute FPFH11 numeric
@attribute FPFH12 numeric
@attribute FPFH13 numeric
@attribute FPFH14 numeric
@attribute FPFH15 numeric
@attribute FPFH16 numeric
@attribute FPFH17 numeric
@attribute FPFH18 numeric
@attribute FPFH19 numeric
@attribute FPFH20 numeric
@attribute FPFH21 numeric
@attribute FPFH22 numeric
@attribute FPFH23 numeric
@attribute FPFH24 numeric
@attribute FPFH25 numeric
@attribute FPFH26 numeric
@attribute FPFH27 numeric
@attribute FPFH28 numeric
@attribute FPFH29 numeric
@attribute FPFH30 numeric
@attribute FPFH31 numeric
@attribute FPFH32 numeric
@attribute class {bump,flat}
@data
24.2291,4.29285,0.135069,0.0472923,5.44227,34.173,8.6027,0.119575,0.0292721,2.6791,20.2498,1.02711,2.11482,4.85749,10.6913,17.5735,24.069,18.7603,11.01,6.40057,2.76447,0.731476,0.132815,1.74824,6.65078,18.2003,25.8787,7.58927,19.9745,13.8058,4.93479,1.07229,0.0125085,flat
24.9326,1.80031,0,0.102235,3.67203,38.6388,7.34609,0.0179587,0,1.25415,22.2358,0.0179587,0.919439,3.30605,10.5748,19.0609,28.842,23.5393,10.687,2.54747,0.499497,0.0055874,0,0.805008,5.38092,16.7781,24.7186,14.8924,22.2642,11.5231,3.55935,0.0783621,0,flat
21.4853,4.71932,0.0951077,0.639492,6.08921,32.5522,9.5322,0.354174,0.30751,3.16776,21.0577,1.90541,1.82952,5.78344,10.9222,21.6004,22.3198,17.3013,11.9727,3.78701,1.79258,0.785679,0.2991,0.762931,7.84678,16.503,22.2355,8.00895,24.1826,14.1942,4.35952,1.18687,0.4206,flat
22.783,2.63586,0.00504222,0.015685,5.99344,37.8569,6.87878,0.0130267,0,3.07501,20.7432,0.0243958,0.644214,3.15073,10.0758,15.9667,25.2935,24.8776,14.6794,4.41485,0.849634,0.0231142,0,0.323244,5.10639,17.1181,25.1188,8.37938,21.0712,18.9376,3.63211,0.308237,0.00480223,flat
28.0169,1.49264,0,0,4.30861,40.3212,4.91085,0.00359056,0,1.50382,19.4424,0.0233735,0.709523,3.48462,13.3155,21.2612,26.6022,19.9394,9.97361,3.87747,0.813233,0,0.0113045,0.22986,3.33776,17.3143,27.1604,12.0942,22.7382,14.6385,2.34019,0.129359,0.00600168,flat
20.0339,2.22129,0.0694699,0.576688,11.1047,33.5151,4.84398,0.0833238,0.482832,4.80755,22.2611,1.57234,2.41015,6.78404,11.4777,17.2837,24.0783,18.7008,11.1082,3.69875,1.82908,1.05687,0,0.364965,4.61434,13.7501,19.9608,10.1903,22.6093,17.8371,7.992,2.10856,0.572556,flat
24.4578,2.26152,0.149537,0.0940663,6.25301,37.4881,6.00966,0.0267827,0.301644,3.09386,19.864,0.433558,1.95484,4.53577,11.0867,18.9401,20.4745,19.3183,12.5976,7.27428,2.04199,1.3424,0.110699,1.06129,4.40094,15.4983,27.7831,10.0766,21.1413,14.1826,3.92479,1.54196,0.278364,flat
21.9517,3.86541,0,0,6.3954,37.6362,5.21124,0.0897124,0,2.14984,22.7005,0.0658425,0.697253,3.51981,9.73687,17.2048,25.6527,24.6647,12.624,4.95369,0.857182,0.0231814,0.0276012,0.937659,6.05568,16.5856,21.6715,8.68197,27.5696,13.077,4.82276,0.514026,0.0566393,flat
22.5949,3.49871,0.117973,0.012189,6.32522,36.8364,6.53144,0.0059191,0,2.14174,21.9355,0.256142,1.20074,5.29244,12.7458,18.4818,22.1786,20.9445,10.9651,5.8692,1.78239,0.283327,0,3.86306,6.12909,15.1326,23.0447,8.7123,22.6474,15.1544,4.94655,0.364244,0.00553927,flat
19.2573,4.7224,0.193746,0.277111,6.61409,33.8609,7.59155,0,0.208604,5.27661,21.9977,1.51089,2.25822,5.49437,9.46901,14.3173,20.0292,23.7173,13.9393,6.61171,2.58019,0.0726048,0,1.11903,8.09323,17.0483,18.901,7.61083,21.5981,16.6588,7.86589,0.917463,0.187409,flat
