@relation FPFH-result
@attribute FPFH0 numeric
@attribute FPFH1 numeric
@attribute FPFH2 numeric
@attribute FPFH3 numeric
@attribute FPFH4 numeric
@attribute FPFH5 numeric
@attribute FPFH6 numeric
@attribute FPFH7 numeric
@attribute FPFH8 numeric
@attribute FPFH9 numeric
@attribute FPFH10 numeric
@attribute FPFH11 numeric
@attribute FPFH12 numeric
@attribute FPFH13 numeric
@attribute FPFH14 numeric
@attribute FPFH15 numeric
@attribute FPFH16 numeric
@attribute FPFH17 numeric
@attribute FPFH18 numeric
@attribute FPFH19 numeric
@attribute FPFH20 numeric
@attribute FPFH21 numeric
@attribute FPFH22 numeric
@attribute FPFH23 numeric
@attribute FPFH24 numeric
@attribute FPFH25 numeric
@attribute FPFH26 numeric
@attribute FPFH27 numeric
@attribute FPFH28 numeric
@attribute FPFH29 numeric
@attribute FPFH30 numeric
@attribute FPFH31 numeric
@attribute FPFH32 numeric
@attribute class {bump,flat}
@data
9.29868,4.76903,6.94142,9.54923,13.673,18.8591,12.1381,8.33746,6.44128,5.09724,4.89541,15.4731,8.65519,7.75315,6.84859,6.86015,7.13612,7.0206,7.72735,8.72266,10.327,13.4761,18.6717,11.7607,8.40886,5.63417,3.11717,0.976933,3.19314,6.49827,9.61999,13.7607,18.3584,bump
9.18843,5.1046,3.99954,10.0713,23.6527,22.2554,7.50607,4.83594,3.17178,4.31697,5.89716,8.33093,5.29729,7.9875,9.85158,8.37334,10.6491,8.57701,7.85536,8.37891,11.668,13.0309,9.61827,5.83613,3.74513,3.32501,4.73129,1.96759,5.19056,10.9105,16.7297,15.2477,22.6982,bump
11.7374,10.3778,7.0272,5.28554,12.8883,19.8665,10.2564,4.50525,4.66043,6.91009,6.48516,15.7013,12.8112,8.10328,10.0436,8.887,6.8118,6.47867,5.77318,6.0461,8.15783,11.1861,7.01536,17.2054,11.5711,9.06746,7.45891,2.27061,6.70617,8.20445,11.0456,10.0708,9.384,bump
12.4897,0.936827,2.07844,12.6806,12.6743,26.1839,17.1424,5.76335,6.24985,1.94046,1.86027,19.6436,6.48984,7.50778,9.96354,5.99625,7.26994,4.15595,7.85894,3.12981,8.79988,19.1845,11.0197,5.37576,4.64087,1.7953,1.53832,2.70223,6.72133,11.02,7.74546,23.6025,23.8386,bump
11.7821,5.1926,8.11651,5.32716,10.7275,18.5055,13.8738,9.65496,6.3141,5.14696,5.35881,16.0852,8.40916,7.51331,7.9803,6.92442,6.37148,7.17642,6.72067,7.15083,8.98072,16.6875,11.697,13.1357,10.6725,11.0568,6.85256,1.92003,4.63354,8.88414,10.3244,10.0189,10.8043,bump
7.58671,3.67157,7.14795,3.63052,11.2804,25.0598,7.63645,11.5745,10.7697,6.15307,5.48934,19.1843,12.7961,7.57334,7.11622,7.13635,7.63041,7.24758,3.30941,5.98361,7.46518,14.5575,34.9694,9.66265,6.91522,5.95523,3.46799,0.89849,4.67418,9.91811,10.845,5.46136,7.23236,bump
17.9087,3.80476,3.24452,4.51665,16.6006,21.0701,13.1727,9.81166,4.48651,2.85415,2.52975,31.481,9.14605,7.97003,5.74483,5.37259,6.76103,4.67183,5.95182,4.62714,7.40868,10.865,19.013,13.5196,14.1537,13.0693,4.33783,1.11598,4.5065,11.4141,9.74383,5.16027,3.96589,bump
11.008,5.44827,8.86655,10.8364,10.7153,19.2378,9.4733,4.96794,5.93642,6.45285,7.0572,16.4416,6.67234,5.53424,5.38119,6.42469,7.73327,8.0123,8.99637,8.99628,10.5637,15.2441,10.5437,7.97586,8.10256,6.33132,5.87765,1.85409,5.04876,8.10867,12.4462,16.6344,17.0768,bump
83.4592,0,0,4.91253,3.67099,3.49104,1.75779,2.32311,0.385376,0,0,84.2663,1.92594,0,0.385376,1.54056,4.47807,1.33608,0.385376,1.5282,2.97442,1.17972,82.8693,2.1913,1.37298,0,0,4.09307,0.373204,0,1.98719,6.9448,0.16815,bump
16.1037,4.70543,4.34346,6.44342,15.1221,22.898,8.76347,5.55579,3.94031,5.68637,6.43802,20.0119,8.07833,6.29406,7.89983,7.10191,6.67132,6.94203,6.58686,6.94994,8.30462,15.1592,11.7723,7.93077,9.81873,9.55492,7.55293,3.03816,8.81905,13.7989,9.45827,8.49989,9.75613,bump
12.7737,9.16335,2.65944,3.40776,10.2464,19.1422,12.1261,9.13237,4.77977,6.22494,10.344,9.54097,11.1621,6.89276,8.99842,10.4268,11.1968,9.47593,6.7803,6.37641,9.54495,9.60455,5.66311,11.4938,14.8879,13.2844,8.41457,2.75189,6.88099,10.29,11.1957,7.72751,7.41007,bump
10.5624,6.48075,9.87203,8.996,16.4044,17.3045,10.0479,4.72723,5.36336,5.73497,4.50656,25.0043,8.60388,8.42413,6.65717,6.51914,7.87991,6.80172,7.20531,6.68336,8.37231,7.84881,15.3362,11.4712,7.60281,5.56336,3.50283,2.33331,5.47189,10.8531,10.6932,11.5551,15.6171,bump
9.22229,7.55839,5.95671,9.37816,16.2662,20.8015,9.35763,4.77046,3.58665,3.59741,9.50462,25.9294,13.4808,9.62369,5.84755,7.14772,6.66332,5.5572,5.73661,6.46847,6.03948,7.50569,13.1183,12.3991,11.2374,6.81199,7.09937,3.27704,8.72286,10.1114,9.63302,7.82378,9.76566,bump
82.3837,1.38271,0.513777,1.19402,3.26575,6.08245,1.7451,1.1826,0.744898,1.03286,0.472131,83.6625,1.27339,1.57034,1.36659,2.27182,2.48995,1.9246,0.990053,1.35536,1.41159,1.68379,80.0723,1.50739,2.76756,2.77095,1.5441,1.07083,1.53908,1.02502,2.53265,3.33968,1.83047,bump
14.9357,5.99308,8.19766,5.71854,12.5027,23.2565,8.00589,3.93512,2.50484,3.80455,11.1454,19.716,8.31764,7.40832,7.63793,5.70663,7.43478,6.91395,6.74957,8.01342,8.62035,13.4814,7.71261,6.84097,6.4857,9.84018,7.58344,3.67481,10.0028,11,13.6907,8.28636,14.8824,bump
22.386,6.23392,2.14012,0.48868,7.39045,28.7421,9.78155,1.64455,0.658448,6.07281,14.4613,9.59658,6.22829,9.44636,14.9158,11.3137,12.9921,10.0676,6.66867,5.6686,5.97573,7.1265,4.29777,6.60002,12.4711,13.1324,14.6138,4.33983,17.2864,13.4387,8.90165,3.13452,1.78385,bump
34.8564,1.61388,1.55282,8.1749,15.4966,25.4341,7.06174,2.0986,1.55372,0.921319,1.23593,36.5848,1.2613,2.80783,4.55171,2.49885,7.0386,3.12005,6.29233,6.65403,13.6374,15.5531,20.1439,8.42973,8.78659,9.004,5.06499,5.14235,4.88377,5.00095,6.13561,16.3804,11.0277,bump
8.06438,6.27727,5.73565,8.30638,10.8637,19.361,12.0287,8.75003,6.80128,7.10985,6.70187,13.4428,9.33399,7.74161,7.35206,7.40851,7.33963,7.14775,7.28955,8.09166,10.2692,14.5832,16.0356,12.7285,10.0265,7.55998,3.81283,1.11641,4.39386,7.80147,11.0094,12.7653,12.7501,bump
