@relation FPFH-result
@attribute FPFH0 numeric
@attribute FPFH1 numeric
@attribute FPFH2 numeric
@attribute FPFH3 numeric
@attribute FPFH4 numeric
@attribute FPFH5 numeric
@attribute FPFH6 numeric
@attribute FPFH7 numeric
@attribute FPFH8 numeric
@attribute FPFH9 numeric
@attribute FPFH10 numeric
@attribute FPFH11 numeric
@attribute FPFH12 numeric
@attribute FPFH13 numeric
@attribute FPFH14 numeric
@attribute FPFH15 numeric
@attribute FPFH16 numeric
@attribute FPFH17 numeric
@attribute FPFH18 numeric
@attribute FPFH19 numeric
@attribute FPFH20 numeric
@attribute FPFH21 numeric
@attribute FPFH22 numeric
@attribute FPFH23 numeric
@attribute FPFH24 numeric
@attribute FPFH25 numeric
@attribute FPFH26 numeric
@attribute FPFH27 numeric
@attribute FPFH28 numeric
@attribute FPFH29 numeric
@attribute FPFH30 numeric
@attribute FPFH31 numeric
@attribute FPFH32 numeric
@attribute class {bump,flat}
@data
26.61,4.23665,8.25022,2.92227,6.64527,21.5665,9.76707,4.89637,5.71544,5.6304,3.75984,37.168,4.80746,2.7909,6.90554,4.02833,8.89768,5.38585,5.87557,3.30782,10.4865,10.3463,32.6489,12.3067,4.78233,6.19709,6.74297,2.89998,2.89469,6.49217,6.47145,6.76336,11.8003,bump
15.3974,4.74325,5.18864,5.65305,9.52451,19.8159,15.1753,8.62742,6.17247,5.29853,4.40348,22.0647,8.83891,7.02835,6.39521,6.87399,5.70979,6.3574,7.46067,7.9186,8.54401,12.8084,17.7569,13.0747,12.0067,9.76659,4.87993,1.40959,3.64452,6.98279,8.52717,11.0245,10.9266,bump
15.4319,4.92984,4.91325,4.98638,13.0502,19.7284,13.9051,7.6871,5.13569,4.68716,5.54495,20.3315,8.01011,6.15397,7.9495,8.8345,7.4259,7.29843,6.6845,7.22666,8.26475,11.8202,15.5239,11.878,12.8373,10.1935,5.27156,2.71259,6.55977,13.2096,9.77775,7.36502,4.67102,bump
10.0109,8.35221,8.35864,8.95664,14.368,20.5007,8.0934,5.94853,5.26961,4.09794,6.04342,16.4006,8.032,9.19223,7.00525,5.78566,5.80431,6.95746,7.64727,9.24264,11.7238,12.2088,18.0708,13.9615,9.40138,8.59799,4.61933,0.9415,4.90571,9.20716,11.5486,9.82746,8.9186,bump
11.1091,6.79792,5.53027,5.8694,9.16967,18.422,12.4956,9.08717,7.36063,6.73361,7.42462,18.9539,10.6132,8.10399,7.48186,7.45525,7.32848,7.25978,6.91981,7.62959,8.3101,9.94399,19.4775,16.0223,12.2499,8.30061,4.57334,1.126,4.17631,7.02272,8.04687,8.5565,10.4479,bump
94.3821,0,0,0.232227,1.07831,2.31439,1.82074,0,0.118379,0,0.0538417,94.3821,0,0,0.0538417,0.471098,1.227,0.809226,0.797296,0.554365,0.838572,0.866485,90.1404,0,0.801469,1.07311,1.27791,1.73751,1.51804,1.33449,1.1326,0.819199,0.165265,bump
23.9307,6.25769,4.84329,5.38635,10.0255,17.5321,8.3251,4.8352,4.33751,6.23957,8.28692,24.9638,6.93944,5.91095,5.95669,6.13958,6.42849,6.11037,6.72128,8.29029,10.1819,12.3572,13.8433,10.9171,11.3889,8.95097,5.34955,2.21206,5.9187,8.94298,10.6147,10.6428,11.2189,bump
87.0225,0,0,0,0,8.54112,0,0,0,4.43639,0,87.0225,0,0,4.27056,0,4.27056,0,0.0552764,2.69659,1.68452,0,22.5772,0,0,0,5.28263,10.2256,10.2809,4.32584,25.7339,15.5083,6.06563,bump
16.4029,4.77596,2.163,1.34067,7.60353,30.442,14.4512,3.0684,1.26934,4.01202,14.471,5.9157,4.9582,6.63792,10.751,15.8199,18.268,14.8699,8.09274,5.33971,4.98773,4.35924,3.61962,5.6131,14.5801,12.7422,17.409,7.69741,17.9254,10.953,4.52643,3.22418,1.70955,bump
23.4708,1.4534,2.30614,4.99552,19.0338,26.3161,10.1722,4.91391,2.77262,2.44102,2.12441,31.9358,7.16048,5.9373,6.30228,7.20733,6.27973,5.21423,6.40112,5.58754,7.41133,10.5629,9.38637,6.89837,9.19356,12.2572,7.72868,3.78767,12.0373,16.0668,9.55528,8.281,4.80779,bump
