@relation FPFH-result
@attribute FPFH0 numeric
@attribute FPFH1 numeric
@attribute FPFH2 numeric
@attribute FPFH3 numeric
@attribute FPFH4 numeric
@attribute FPFH5 numeric
@attribute FPFH6 numeric
@attribute FPFH7 numeric
@attribute FPFH8 numeric
@attribute FPFH9 numeric
@attribute FPFH10 numeric
@attribute FPFH11 numeric
@attribute FPFH12 numeric
@attribute FPFH13 numeric
@attribute FPFH14 numeric
@attribute FPFH15 numeric
@attribute FPFH16 numeric
@attribute FPFH17 numeric
@attribute FPFH18 numeric
@attribute FPFH19 numeric
@attribute FPFH20 numeric
@attribute FPFH21 numeric
@attribute FPFH22 numeric
@attribute FPFH23 numeric
@attribute FPFH24 numeric
@attribute FPFH25 numeric
@attribute FPFH26 numeric
@attribute FPFH27 numeric
@attribute FPFH28 numeric
@attribute FPFH29 numeric
@attribute FPFH30 numeric
@attribute FPFH31 numeric
@attribute FPFH32 numeric
@attribute class {bump,flat}
@data
0.0714166,0.0277699,4.40399,32.5201,27.003,31.571,3.08764,0.903587,0.263426,0.0302033,0.117802,9.74502,10.5598,8.42178,11.537,16.6413,19.436,9.47781,5.33806,3.73335,2.93691,2.17294,0.434545,1.84154,1.72483,2.67911,7.83996,6.51956,13.4803,21.6642,20.1397,20.8516,2.8247,flat
0,0,0,0,0.0250091,99.9542,0.0206841,0,0,0,0,0,0,0,0.000934549,24.2188,62.8212,12.8669,0.0922269,0,0,0,0.0167957,0.064023,0.144514,0.792296,12.9479,62.4082,21.7813,1.38717,0.294235,0.123056,0.040471,flat
0,0,0,0,0.0556861,96.577,3.36718,0,0,0,0,0,0,0,0.138735,19.6099,66.5767,12.8917,0.783017,0,0,0,0.00442016,0.0331151,0.110483,3.4839,26.7859,45.3954,23.0564,0.83874,0.188418,0.087098,0.0160266,flat
7.80469,5.42243,6.73432,9.73262,15.9193,19.5438,10.6718,6.1937,4.96923,4.99612,8.01193,12.9511,9.91338,8.37784,7.27628,7.55499,8.7775,7.99299,7.86743,8.75156,9.25543,11.2815,6.87748,8.56792,10.2731,8.43663,4.86091,1.5228,5.21253,9.12651,15.4527,16.3444,13.325,flat
0.105759,6.02712e-05,0.0042153,0.0493056,0.356762,99.3105,0.169208,0.00418097,0.000136171,1.08501e-05,0,0.209417,0.00248875,0.00465737,0.463077,15.8985,71.8015,11.4413,0.16943,0.00801063,0.00103887,0.000699118,0.0397747,0.0984319,0.276778,1.11605,34.1342,46.7912,15.561,1.50042,0.319246,0.131055,0.0318527,flat
0,0,0,0,6.49721,49.3192,42.3152,1.86832,0,0,0,0.267768,1.27451,5.22203,11.365,14.6184,22.1907,18.3515,15.5272,8.21857,2.56198,0.402423,0.0855156,7.69296,24.3096,21.0315,15.492,9.22092,12.5638,7.94635,1.63106,0.0193368,0.00710084,flat
0,0,0,0,0.258215,99.5475,0.194332,0,0,0,0,0,0,0,0.0625689,15.1385,70.6781,14.1131,0.00777305,0,0,0,0.0433264,0.131619,0.423243,2.21432,24.8433,52.0953,18.6331,1.38722,0.151617,0.0635423,0.0134202,flat
0.0544908,0,0,0,0.0459373,99.8989,0.000634244,0,0,0,0,0.0544909,0,0,6.85664e-05,3.73625,90.4953,5.71213,0.0016899,8.53624e-06,0,0,0.0398614,0.0971693,0.257019,1.13807,10.8662,52.2626,33.7129,1.17044,0.29143,0.135224,0.0290936,flat
0,0,0,0,1.11637,80.8774,18.0062,0,0,0,0,0,0,0.178562,2.28304,14.1105,45.8126,26.7586,10.6334,0.223007,0.00027428,0,0.0373548,0.214315,0.842491,11.604,44.3535,26.519,14.2948,2.01657,0.0801969,0.0297566,0.00785623,flat
0,0,0,0,0.00300149,99.9955,0.00152252,0,0,0,0,0,0,0,0,9.10114,78.0789,12.8134,0.00661188,0,0,0,0.0126561,0.0834884,0.244342,1.1194,14.8533,71.7893,11.062,0.595861,0.157853,0.0628814,0.0187631,flat
0,0,0,0,0.432896,99.5672,0,0,0,0,0,0,0,0,0.0875323,4.92418,84.6566,10.2308,0.100821,0,0,0,0.0106008,0.043697,0.139026,0.654223,26.9672,37.8039,32.8306,1.18532,0.267347,0.0827827,0.015323,flat
0,6.97851e-05,0.151125,0.158201,0.0173043,98.1005,1.57234,0.00054776,4.19531e-05,0,0,0.00786817,0.0118464,0.0220231,0.183655,4.40811,89.9611,5.31983,0.0455807,0.0230927,0.0125639,0.00446073,0.0264878,0.0897309,0.215959,1.70277,20.3825,60.9271,15.0447,0.918362,0.291939,0.20876,0.191671,flat
0,0,0,0,19.0801,80.4772,0.442692,0,0,0,0,0,0,0.0725478,9.9625,25.8549,53.6825,8.95432,1.43498,0.038241,0,0,0.0145914,0.0730898,0.252296,1.06347,8.50418,21.015,58.5744,10.0392,0.354739,0.0776024,0.0313458,flat
0,0,0,0,0.011404,99.9887,1.32324e-05,0,0,0,0,0,0,0,0.0612749,2.8518,87.817,9.26993,7.58886e-05,0,0,0,0.023804,0.100405,0.331641,1.42772,34.2676,57.2448,5.95393,0.476139,0.115327,0.044889,0.0136809,flat
3.40381,3.37226,4.69227,31.0488,22.7338,18.5617,1.98193,1.18387,1.49295,4.97003,6.55857,1.3754,1.56029,1.4459,2.10929,3.36023,6.0152,8.89678,11.971,15.241,14.566,33.4588,0.870912,2.08932,1.78906,2.10262,2.49535,2.95988,10.2415,18.5618,28.3299,18.0827,12.477,flat
7.10139,2.91816,1.94284,2.41164,6.76103,24.727,22.9717,11.4774,7.07592,6.03337,6.57956,10.5381,7.22133,7.48998,8.50002,9.19485,10.4758,8.30909,8.52777,9.13511,9.1958,11.4121,6.98591,12.7848,17.712,15.891,8.37493,2.34901,4.92041,6.18154,6.24643,7.70407,10.8499,flat
